"Name","Group A/acc@1","Group A/acc@5","Group A/acc@N","Group B/acc@1","Group B/acc@5","Group B/acc@N","State","Notes","User","Tags","Created","Runtime","Sweep","captioner.method","captioner.model","captioner.prompt","config","data.group1","data.group2","data.name","data.purity","data.root","data.subset","evaluator.method","evaluator.model","evaluator.n_hypotheses","inv_diff.clip_model","inv_diff.knowledge_bank_filepath","inv_diff.method","project","seed","wandb"
"PairedImageSets","0","1","1","0","0.5","0.5","finished","-","","","2025-12-27T06:10:08.000Z","35","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/83_medium.yaml","Shiny metallic cars","Matte finish cars","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","1","1","1","0","0","0","finished","-","","","2025-12-27T06:09:28.000Z","35","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/82_medium.yaml","Sparrows on a tree","Canaries on a tree","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","finished","-","","","2025-12-27T06:08:46.000Z","35","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/81_medium.yaml","Porcelain tea cups on a tray","Glass tea cups on a tray","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","1","1","1","0.5","1","1","finished","-","","","2025-12-27T06:08:07.000Z","34","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/80_medium.yaml","Rubber ducks in a tub","Plastic boats in a tub","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","1","1","1","0","0.5","0.5","finished","-","","","2025-12-27T06:07:26.000Z","34","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/79_medium.yaml","Men wearing leather gloves","Men wearing wool gloves","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","1","1","1","0.5","1","1","finished","-","","","2025-12-27T06:06:46.000Z","33","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/78_medium.yaml","Steel water bottles on a table","Glass water bottles on a table","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","1","1","1","0.5","1","1","finished","-","","","2025-12-27T06:06:04.000Z","35","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/77_medium.yaml","People riding racing horses","People riding dressage horses","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","1","1","1","1","1","1","finished","-","","","2025-12-27T06:05:24.000Z","35","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/76_medium.yaml","Ginger cats lying down","Tabby cats lying down","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","finished","-","","","2025-12-27T06:04:44.000Z","33","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/75_medium.yaml","Mechanical pencils on a desk","Ballpoint pens on a desk","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0.5","0.5","0","0.5","0.5","finished","-","","","2025-12-27T06:04:05.000Z","33","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/74_medium.yaml","Shiny silk dresses on mannequins","Matte cotton dresses on mannequins","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","1","1","1","0","0.5","0.5","finished","-","","","2025-12-27T06:03:24.000Z","34","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/73_medium.yaml","Handmade quilts on a bed","Factory-made blankets on a bed","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","1","1","0","0.5","0.5","finished","-","","","2025-12-27T06:02:44.000Z","35","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/72_medium.yaml","Vintage cars on a road","Modern cars on a road","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","finished","-","","","2025-12-27T06:02:04.000Z","33","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/71_medium.yaml","Porcelain vases on a shelf","Metal vases on a shelf","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0","0.5","0.5","0.5","0.5","0.5","finished","-","","","2025-12-27T06:01:26.000Z","33","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/70_medium.yaml","Stainless steel kettles in a store","Plastic kettles in a store","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","1","1","1","1","1","1","finished","-","","","2025-12-27T06:00:42.000Z","35","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/69_medium.yaml","Mushrooms in a forest","Ferns in a forest","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","1","1","0.5","1","1","finished","-","","","2025-12-27T06:00:03.000Z","34","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/68_medium.yaml","Pearl necklaces on display","Gold necklaces on display","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","1","1","0.5","1","1","finished","-","","","2025-12-27T05:59:21.000Z","35","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/67_medium.yaml","People eating with chopsticks","People eating with forks","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","1","1","1","1","1","1","finished","-","","","2025-12-27T05:58:43.000Z","33","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/66_medium.yaml","Leather jackets on hangers","Denim jackets on hangers","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","finished","-","","","2025-12-27T05:58:03.000Z","33","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/65_medium.yaml","Electric stoves in a kitchen","Gas stoves in a kitchen","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","1","1","1","1","1","finished","-","","","2025-12-27T05:57:25.000Z","32","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/64_medium.yaml","White roses in a vase","Pink roses in a vase","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","1","1","1","1","1","1","finished","-","","","2025-12-27T05:56:46.000Z","32","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/63_medium.yaml","Children playing with toy cars","Children playing with toy trains","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","1","1","1","0.5","0.5","0.5","finished","-","","","2025-12-27T05:56:08.000Z","32","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/62_medium.yaml","Digital clocks on a wall","Analog clocks on a wall","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","finished","-","","","2025-12-27T05:55:27.000Z","34","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/61_medium.yaml","Hardcover books on a table","Paperback books on a table","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","1","1","1","0.5","1","1","finished","-","","","2025-12-27T05:54:44.000Z","35","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/60_medium.yaml","Laptop computers on a desk","Desktop computers on a desk","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","1","1","1","1","1","1","finished","-","","","2025-12-27T05:54:03.000Z","34","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/59_medium.yaml","People playing electric guitars","People playing acoustic guitars","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","finished","-","","","2025-12-27T05:53:23.000Z","34","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/58_medium.yaml","Ceramic mugs on a shelf","Glass mugs on a shelf","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","1","1","1","0","1","1","finished","-","","","2025-12-27T05:52:41.000Z","35","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/57_medium.yaml","Mountain bikes on a trail","Road bikes on a road","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","finished","-","","","2025-12-27T05:52:00.000Z","36","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/56_medium.yaml","Steel bridges over a river","Wooden bridges over a river","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","finished","-","","","2025-12-27T05:51:19.000Z","34","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/55_medium.yaml","Freshwater fish in an aquarium","Saltwater fish in an aquarium","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","finished","-","","","2025-12-27T05:50:39.000Z","34","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/54_medium.yaml","Leather shoes on display","Canvas shoes on display","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0.5","0.5","1","1","1","finished","-","","","2025-12-27T05:49:58.000Z","34","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/53_medium.yaml","Green apples in a basket","Red apples in a basket","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0.5","0.5","0.5","0.5","0.5","finished","-","","","2025-12-27T05:49:15.000Z","35","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/52_medium.yaml","Golden retriever dogs playing","Labrador dogs playing","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","1","1","0.5","0.5","0.5","finished","-","","","2025-12-27T05:48:18.000Z","50","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/51_medium.yaml","Wooden chairs in a room","Plastic chairs in a room","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
"PairedImageSets","0.5","0.5","0.5","0","0.5","0.5","finished","-","","","2025-12-27T05:47:38.000Z","34","","Captioner","blip","Describe this image in detail.","configs/sweep_visdiffbench_purity1.0_seed0/50_medium.yaml","SUVs on a road","Sedans on a road","PairedImageSets","1","./data/datasets/pairedimagesets","false","Evaluator","gpt-4","5","ViT-bigG-14","data/knowledge_banks/blip/agg_pairedimagesets_captions.json","InvDiff","PairedImageSets","0","true"
